numar angajati,capital social,an infiintare,numar produse,domeniu de activitate,tara,clienti,parteneri,venit
102.0,231082.81668469027,1984.0,75.0,Agricultura,Italia,768.0,9.0,821319.7520086514
91.0,448064.0997033262,1986.0,31.0,Financiar,Romania,515.0,6.0,1039391.664807162
102.0,453003.28165932745,2019.0,59.0,IT,Germania,148.0,1.0,1288353.4457422935
110.0,459128.8688241136,2006.0,54.0,Agricultura,Spania,291.0,5.0,641576.7022826101
100.0,191245.1344317623,1982.0,1.0,Financiar,Germania,207.0,3.0,992123.0723329036
100.0,360975.1157326678,1988.0,8.0,Retail,Franta,659.0,4.0,1327540.5902714808
85.0,172234.93157346634,1999.0,29.0,Financiar,Italia,603.0,1.0,1044603.2466273038
86.0,135774.42488350242,2014.0,88.0,Retail,Spania,533.8480947476828,14.0,925171.1204231116
71.0,133084.60580631613,1987.0,15.0,IT,Germania,844.0,9.0,1235094.799790211
134.0,203948.4293886173,1983.0,71.0,Financiar,Romania,969.0,4.0,1344816.4791026013
75.0,243480.92890091977,2005.0,97.0,Educatie,Romania,276.0,18.0,470466.4180054139
86.0,423927.1269747808,2005.0,79.0,Educatie,Romania,472.0,14.0,665967.2071386514
100.40596094552929,103950.99206272044,1989.0,25.0,Retail,Germania,121.0,4.0,513419.12499951385
117.0,380716.6313277024,2021.0,90.0,Educatie,Germania,292.0,10.0,757466.9809169593
94.0,289154.7113851874,1988.0,10.0,Educatie,Germania,579.0,3.0,952657.468172668
124.0,179575.40420419662,2014.0,47.0,Retail,Italia,638.0,7.0,1150254.2910270216
86.0,271768.81303977105,2013.0,88.0,Financiar,Spania,94.0,10.0,661924.7013234365
105.0,184973.93139966016,1976.0,64.0,IT,Germania,521.0,13.0,1532972.627969643
83.0,318236.8798572377,2013.0,41.0,Educatie,Germania,420.0,4.0,798989.2343100597
142.0,270572.452888099,2022.0,29.0,Educatie,Germania,904.0,18.0,1287234.7521294616
76.0,123982.48808549542,1973.0,38.0,IT,Franta,701.0,11.0,1371807.925883358
106.0,270572.452888099,2003.0,51.0,IT,Italia,738.0,4.0,1375616.145195057
112.0,296013.05693245854,1971.0,32.0,Educatie,Italia,783.0,14.0,1018987.0507435276
108.0,456085.86497874657,1974.0,96.0,Retail,Germania,976.0,18.0,1863192.126582147
96.0,204780.9589509585,1979.0,93.0,IT,Franta,141.0,8.0,1004036.4349771846
97.0,379850.0482501805,2001.0,87.0,Financiar,Germania,71.0,10.0,1001773.543907664
100.0,346397.60972289514,2011.0,42.0,Financiar,Italia,221.0,5.0,940210.135583858
97.0,469199.71143926645,2010.0,69.0,Retail,Spania,653.0,7.0,1153811.8095499158
119.0,419441.45778461336,1982.0,90.0,Agricultura,Franta,241.0,12.0,771909.5580479989
144.0,270572.452888099,2008.0,85.0,Retail,Franta,126.0,3.0,1041278.4458758176
88.0,345663.7242053483,1974.0,42.0,Educatie,Germania,330.0,4.0,827608.1462493694
72.0,454273.9099628157,1996.1912908242614,12.0,Agricultura,Spania,413.0,10.0,620960.520383639
98.0,229783.45306412067,1979.0,8.0,Educatie,Italia,228.0,4.0,618723.0646546251
151.0,197057.6176359998,2007.0,58.0,Financiar,Germania,287.0,15.0,946437.4514634
83.0,54864.98763583836,1996.0,64.0,Retail,Italia,533.8480947476828,10.0,733378.4888722545
132.0,421947.9833861589,2020.0,85.0,Educatie,Italia,926.0,16.0,1178251.9110285258
133.0,410441.3151815142,1990.0,29.0,Retail,Spania,951.0,10.188308329022245,1615500.540354783
88.0,97004.53314506813,1977.0,17.0,Retail,Franta,329.0,19.0,848643.5358531532
111.0,309585.8215097151,1970.0,38.0,Educatie,Italia,68.0,19.0,643456.3436152461
132.0,258791.7641750993,1997.0,36.0,Financiar,Franta,644.0,18.0,1509839.0407279592
92.0,103419.09297910015,2018.0,14.0,IT,Spania,789.0,12.0,1222995.7517077578
95.0,491255.7021773256,2008.0,67.0,Educatie,Spania,420.0,16.0,765891.5725777763
88.0,146613.14935850995,1983.0,51.0,Financiar,Germania,826.0,1.0,1443817.965916244
79.0,80255.38104075252,1990.0,72.0,Educatie,Romania,161.0,16.0,367764.9214683386
87.0,317681.3207758593,1999.0,35.0,IT,Spania,812.0,2.0,1408837.0896400842
75.0,382490.0047098647,1990.0,33.0,Educatie,Spania,725.0,15.0,820457.5523313832
100.0,64599.55072123413,2018.0,47.0,Educatie,Franta,919.0,7.0,942785.737171922
84.0,346422.93742716,1978.0,87.0,Financiar,Spania,729.0,1.0,1197927.4002604194
104.0,289531.3441781545,1986.0,4.0,Agricultura,Italia,270.0,5.0,610335.0452055142
68.0,96469.2539937718,1974.0,80.0,Educatie,Germania,969.0,10.0,1005145.630016076
106.0,270572.452888099,2000.0,37.0,Agricultura,Germania,353.0,4.0,657796.0169904833
116.0,305588.43379223626,2021.0,85.0,Retail,Italia,752.0,14.0,1288503.67233041
60.0,183360.92608097976,2009.0,80.0,Educatie,Spania,374.0,13.0,482803.658410085
107.0,472242.0778930922,2007.0,35.0,Agricultura,Romania,486.0,1.0,655296.831157237
124.0,418433.1032678229,2012.0,69.0,Retail,Spania,487.0,16.0,1126905.8481567632
75.0,492605.2429311484,1988.0,16.0,Financiar,Germania,219.0,9.0,1140780.771067345
133.0,166851.8775276863,2005.0,89.0,Educatie,Romania,424.0,16.0,657383.3448874588
108.0,486375.6347590897,2019.0,41.0,Financiar,Franta,606.0,19.0,1512867.4113714308
85.0,244055.24140620104,2002.0,46.0,Retail,Franta,430.0,15.0,982843.0882968368
98.0,206383.4578911896,1982.0,70.0,Financiar,Spania,63.0,14.0,694539.1723922006
111.0,72657.28713620896,1983.0,82.0,Financiar,Spania,792.0,10.188308329022245,1168779.9603023897
101.0,73744.36603682119,2002.0,24.0,IT,Romania,718.0,12.0,1100808.274527616
110.0,361405.0651759946,1998.0,66.0,Retail,Romania,549.0,1.0,975843.0391055968
81.0,256068.04749531252,2012.0,39.0,Financiar,Spania,695.0,17.0,1070403.6539591486
103.0,151934.73171624757,2018.0,37.0,Agricultura,Germania,440.0,9.0,695483.4497610986
71.0,326286.6378463547,2005.0,69.0,Retail,Germania,598.0,19.0,1114063.5775201567
97.0,163786.15321255004,1996.1912908242614,39.0,IT,Romania,614.0,18.0,1064839.6149094126
81.0,309934.2894549902,1979.0,35.0,Educatie,Germania,579.0,7.0,932988.6023566436
85.0,270572.452888099,2000.0,83.0,Financiar,Spania,541.0,9.0,951410.4143416808
124.0,420598.5019753186,1975.0,11.0,Agricultura,Italia,599.0,12.0,906047.2809481528
121.0,419313.2723450507,1970.0,67.0,IT,Romania,748.0,7.0,1512984.954258788
112.0,264807.6791550806,1976.0,25.0,Retail,Italia,434.0,14.0,1077701.528991658
78.0,207868.59920075705,1996.0,2.0,Financiar,Germania,245.0,15.0,918070.4252726889
93.0,213151.90845159252,1990.0,17.0,IT,Franta,804.0,15.0,1633273.1107403028
124.0,412571.5365506981,1997.0,61.0,IT,Germania,349.0,6.0,1652250.113378233
102.0,197680.7672589254,1985.0,71.0,Agricultura,Franta,864.0,14.0,926473.9989746412
146.0,144076.71816808073,2015.0,3.0,Educatie,Germania,596.0,2.0,1033248.3324458908
107.0,88109.75384388807,1992.0,4.0,Educatie,Romania,776.0,8.0,714649.3892297497
103.0,260011.90439798377,2021.0,90.0,Educatie,Romania,780.0,13.0,761405.3569790927
93.0,266959.44451392884,1989.0,8.0,Retail,Italia,877.0,6.0,1285890.8000500286
102.0,428408.9196813082,2007.0,89.0,IT,Germania,651.0,5.0,1824279.3656653732
96.0,149557.41340072878,2023.0,23.0,Retail,Germania,357.0,5.0,921108.227256612
114.0,221446.07315078,1994.0,50.11865284974093,IT,Italia,301.0,1.0,1143401.465835702
119.0,413782.5825021609,1997.0,31.0,Agricultura,Spania,57.0,9.0,553864.3363009508
84.0,420630.6248370381,1974.0,86.0,Agricultura,Germania,817.0,6.0,1039153.1499087414
73.0,223074.98419044568,1990.0,70.0,Retail,Germania,924.0,7.0,1402022.9867199743
63.0,256605.8104790064,1987.0,40.0,Retail,Germania,257.0,9.0,827908.8808023654
110.0,186478.6508821773,2016.0,8.0,Agricultura,Spania,986.0,5.0,818610.6063881582
77.0,469649.6952886905,1975.0,73.0,Financiar,Romania,180.0,14.0,805772.3019376489
56.0,103389.69458371114,1998.0,62.0,Educatie,Italia,785.0,5.0,695730.435075204
107.0,470187.2403506615,1988.0,1.0,Educatie,Spania,758.0,8.0,970292.6839735776
149.0,357739.90332590445,2002.0,1.0,Agricultura,Franta,703.0,10.188308329022245,1047664.7497294703
99.0,289207.468709029,1970.0,81.0,Educatie,Franta,813.0,13.0,1071841.369194782
116.0,64696.577353023145,2014.0,26.0,Financiar,Spania,657.0,13.0,1047973.0528074116
101.0,264018.28631990374,1972.0,63.0,Financiar,Spania,75.0,8.0,762918.0747187313
98.0,233486.64725122956,2011.0,45.0,IT,Romania,672.0,11.0,1157614.985438422
118.0,122548.46538880515,1990.0,86.0,Retail,Franta,503.0,18.0,1122847.803003268
100.40596094552929,270572.452888099,2004.0,91.0,Educatie,Italia,684.0,19.0,903627.5336506596
105.0,487017.9083157286,2010.0,99.0,Financiar,Germania,235.0,6.0,1268556.2965673131
106.0,302984.9649790363,2009.0,16.0,Retail,Germania,533.0,2.0,1266707.3705823903
86.0,371638.9743997756,1972.0,86.0,Retail,Romania,729.0,13.0,1049183.3846398655
119.0,80802.70365470755,1994.0,27.0,IT,Romania,100.0,11.0,734102.0277410307
96.0,237950.1481176476,2014.0,50.11865284974093,Retail,Franta,940.0,1.0,1386801.1155317652
84.0,102361.31832402314,2007.0,51.0,Retail,Italia,54.0,2.0,504260.1491932967
110.0,325758.12599142967,2014.0,2.0,Agricultura,Italia,638.0,17.0,806283.9004758863
82.0,472316.9711963696,1989.0,93.0,IT,Spania,209.0,8.0,1040586.501237005
100.0,347799.9796122373,2021.0,8.0,IT,Romania,257.0,2.0,912599.984709178
99.0,84561.37174148968,2013.0,69.0,Educatie,Germania,306.0,6.0,642953.6641971385
121.0,209599.7922432873,2014.0,78.0,Retail,Germania,254.0,5.0,1026143.8254843614
109.0,297798.5207483832,2003.0,79.0,Educatie,Franta,816.0,16.0,1078622.1346378042
99.0,231443.4902599635,1990.0,14.0,Financiar,Germania,999.0,8.0,1738503.576136567
116.0,425139.8047138276,2017.0,45.0,Retail,Italia,60.0,19.0,889300.6593939558
127.0,416601.9521194952,1992.0,83.0,Financiar,Italia,998.0,16.0,1774189.5226532065
111.0,325323.9590464496,1975.0,30.0,Agricultura,Romania,57.0,13.0,469729.58361857984
100.0,270572.452888099,2020.0,47.0,Retail,Franta,458.0,7.0,1014043.7387415796
73.0,164901.36819345987,2022.0,28.0,Educatie,Germania,985.0,16.0,1024317.8619618798
78.0,97643.44319590818,1982.0,46.0,Educatie,Romania,81.0,16.0,344089.5494381587
93.0,209703.9575689493,2018.0,88.0,Retail,Spania,589.0,12.0,920504.6119955068
87.0,235927.63274347375,1992.0,46.0,Educatie,Spania,767.0,14.0,801369.1782080195
96.0,354120.3162968331,1978.0,56.0,Retail,Germania,436.0,18.0,1256741.0656893398
101.0,346171.9209339081,1986.0,40.0,IT,Germania,277.0,18.0,1410330.5169806036
110.0,81548.66283856562,1971.0,46.0,Educatie,Germania,689.0,16.0,989445.6575882965
98.0,270572.452888099,1988.0,2.0,Retail,Italia,816.0,16.0,1251264.018199695
109.0,131800.49024781288,1988.0,29.0,Retail,Germania,524.0,13.0,1184232.4118081627
101.0,120565.71739256255,1976.0,44.0,Educatie,Spania,773.0,9.0,799705.0301093186
60.0,422285.9673817607,2023.0,63.0,IT,Germania,800.0,9.0,1684500.2657508487
81.0,68861.84752231589,2011.0,45.0,Educatie,Franta,256.0,13.0,505944.1808005548
97.0,238632.2941559546,2011.0,34.0,Retail,Germania,367.0,4.0,807597.3141429301
75.0,125691.6450949332,1989.0,39.0,IT,Franta,844.0,9.0,1471949.35396756
111.0,445698.5970553133,1978.0,24.0,Financiar,Spania,806.0,15.0,1459814.496894549
130.0,300668.23097376584,1986.0,92.0,Agricultura,Romania,606.0,14.0,717067.2923895064
124.0,154121.2863695816,1996.0,52.0,Educatie,Spania,666.0,19.0,821760.0367529431
95.0,276092.2792248694,2016.0,2.0,Retail,Spania,397.0,12.0,848160.9042884138
129.0,379168.8618664021,1971.0,2.0,IT,Franta,842.0,6.0,2062289.6403197425
102.0,481153.1040137452,2005.0,97.0,IT,Franta,283.0,3.0,1386599.2764134018
93.0,149200.70191043854,1988.0,22.0,Financiar,Spania,750.0,16.0,1117688.5018659637
87.0,448781.7974582053,1986.0,80.0,Educatie,Spania,93.0,17.0,582011.9897418116
93.0,470436.8513753706,1996.1912908242614,6.0,IT,Italia,786.0,16.0,1753593.1662378334
92.0,462389.2450394298,2008.0,50.11865284974093,Financiar,Germania,991.0,6.0,1333403.0092756294
103.0,335936.46058785944,1987.0,87.0,Retail,Romania,191.0,8.0,742161.8763527157
100.40596094552929,270572.452888099,2022.0,57.0,Financiar,Germania,697.0,19.0,1540101.5579910127
100.0,231444.78493272024,2023.0,1.0,Educatie,Spania,225.0,2.0,526900.1685416966
108.0,388579.04703670455,1976.0,26.0,Financiar,Spania,703.0,14.0,1333889.0186312438
123.0,289082.3082579194,1986.0,41.0,IT,Spania,498.0,12.0,1342342.9043127836
118.0,354847.1320527325,2008.0,46.0,IT,Spania,641.0,17.0,1461773.883943505
70.0,242806.05673195797,2005.0,30.0,Agricultura,Romania,131.0,15.0,345522.4226927832
100.40596094552929,379173.4088194126,2009.0,4.0,Financiar,Germania,184.0,18.0,776701.5304524037
118.0,421012.1829220471,2014.0,59.0,Retail,Italia,768.0,16.0,1404728.7717038738
72.0,115896.31547126724,1973.0,52.0,Educatie,Franta,533.8480947476828,13.0,925994.3445506914
95.0,424818.3720084026,2007.0,29.0,Agricultura,Franta,226.0,17.0,671225.5534443693
76.0,293133.43930563825,1994.0,4.0,Financiar,Romania,432.0,8.0,818436.7355486648
63.0,430099.65909060097,1974.0,99.0,Retail,Italia,292.0,1.0,866951.7545452326
110.0,244085.76785345655,1999.0,48.0,Agricultura,Spania,616.0,3.0,694357.737855521
115.0,220568.21842236572,1981.0,75.0,IT,Romania,190.0,16.0,915426.1638167744
88.0,461777.3296327501,1973.0,45.0,Educatie,Romania,506.0,2.0,721699.7983347375
48.0,163026.1703967806,1993.0,5.0,Financiar,Italia,489.0,15.0,806540.4129094889
89.0,429895.5463787644,1998.0,31.0,Retail,Germania,105.0,1.0,944912.258958162
107.0,270572.452888099,1978.0,32.0,IT,Romania,576.0,9.0,1198356.943221924
70.0,281342.94914806687,1973.0,83.0,Agricultura,Franta,746.0,10.188308329022245,823338.3335569949
103.0,188810.72667026785,2020.0,65.0,Educatie,Franta,875.0,4.0,994389.2751021069
99.0,307868.99027855706,1993.0,28.0,Agricultura,Spania,468.0,12.0,641462.3557225651
111.0,196345.03832429508,1983.0,96.0,Agricultura,Romania,533.8480947476828,1.0,434138.01532971807
102.0,67671.23640874354,1974.0,32.0,Retail,Spania,658.0,1.0,951503.0160297708
80.0,172399.37240496022,1987.0,99.0,IT,Romania,705.0,7.0,1085549.5293037202
123.0,52870.569532965805,2011.0,99.0,Financiar,Italia,57.0,10.188308329022245,711259.0442357133
96.0,490259.6541755855,1988.0,19.0,Retail,Romania,526.0,15.0,1017755.7925053514
99.0,484586.2444188864,1981.0,31.0,Educatie,Germania,264.0,13.0,917649.3339838984
81.0,227819.88386253727,1987.0,49.0,Agricultura,Franta,734.0,16.0,809026.3396085195
91.0,377766.8844528407,1986.0,66.0,Educatie,Italia,784.0,7.0,971874.117604534
82.0,205612.74428469123,1999.0,53.0,Retail,Franta,601.0,16.0,1078437.9405420593
100.40596094552929,351991.9206886892,1993.0,96.0,Retail,Spania,546.0,13.0,1032234.6676545348
134.0,412443.51937069057,1980.0,72.0,Financiar,Italia,743.0,14.0,1620405.9451091385
72.0,476040.3101115084,2004.0,21.0,Agricultura,Germania,552.0,17.0,860182.5736624446
67.0,230095.5241323524,1992.0,11.0,Retail,Franta,831.0,12.0,1211414.5088232348
129.0,402484.09233022144,1986.0,69.0,Educatie,Romania,748.0,13.0,912817.8415485998
95.0,169667.80278445344,1970.0,16.0,Financiar,Romania,294.0,15.0,762884.0718098948
86.0,495649.5367071417,1984.0,78.0,Educatie,Romania,527.0,4.0,732892.2915182138
120.0,61596.31944395801,2001.0,31.0,Agricultura,Italia,358.0,2.0,571966.2333330997
87.0,321587.9629255044,1978.0,33.0,Financiar,Germania,280.0,18.0,1140765.046262209
136.0,346777.6917430972,1984.0,2.0,Financiar,Germania,432.0,2.0,1529507.6994862184
113.0,359620.500683358,1997.0,70.0,Financiar,Germania,204.0,15.0,1208134.6556218558
90.0,104174.41045509004,1993.0,12.0,IT,Franta,224.0,19.0,945920.0501937128
143.0,270572.452888099,2004.0,77.0,Financiar,Italia,897.0,15.0,1793483.953999069
87.0,131532.47557253728,1991.0,49.0,Educatie,Romania,164.0,10.0,407489.6140076418
114.0,330239.0314579285,1996.0,78.0,Educatie,Franta,439.0,11.0,896944.8334028882
105.0,150204.23560538824,1988.0,58.0,Agricultura,Germania,360.0,10.0,691154.3719390173
126.0,188247.3876595719,2014.0,9.0,Retail,Romania,349.0,5.0,795148.4325957431
131.0,295906.343777656,1981.0,76.0,Retail,Italia,67.0,9.0,903532.5675199124
100.0,237737.03835405945,1989.0,7.0,Retail,Spania,833.0,19.0,1469108.056642099
84.0,122101.52043942784,1970.0,48.0,Financiar,Germania,61.0,13.0,749022.3835998793
109.0,126921.38108938171,1990.0,18.0,IT,Germania,453.0,18.0,1406917.4501438509
86.0,238165.15467325985,1996.1912908242614,75.0,Agricultura,Germania,533.8480947476828,17.0,931932.4866170256
140.0,390777.3402239753,2014.0,91.0,Agricultura,Germania,753.0,6.0,1129955.3105254262
102.0,454084.0910815048,1970.0,55.0,Retail,Romania,281.0,10.0,886250.4546489028
92.0,87857.44801672228,1979.0,53.0,Agricultura,Germania,654.0,2.0,667131.5750480267
103.0,226896.75840173048,2016.0,76.0,Financiar,Franta,779.0,6.0,1397542.7608494624
73.0,95110.50367529449,2001.0,1.0,Educatie,Romania,327.0,13.0,420349.72665388254
80.0,57466.61628466905,2008.0,91.0,Agricultura,Italia,402.0,18.0,484543.9758166412
124.0,347773.4071897805,1991.0,20.0,IT,Franta,352.0,10.188308329022245,1487629.072010036
86.0,321102.2488849645,1987.0,98.0,Financiar,Germania,590.0,2.0,1371463.0464853176
79.0,123358.6012166988,2017.0,73.0,Agricultura,Italia,519.0,14.0,556972.1285840154
110.0,155215.77489187886,2015.0,77.0,Agricultura,Germania,533.8480947476828,5.0,956040.8339394522
123.0,60668.48914003327,2001.0,65.0,Financiar,Germania,126.0,18.0,786761.4215292259
114.0,425726.24256248167,1996.0,47.0,Agricultura,Spania,570.0,11.0,774279.546727492
119.0,488610.7682218482,1997.0,57.0,Educatie,Germania,533.8480947476828,10.0,851514.7839797643
84.0,110956.79155761086,1987.0,5.0,Retail,Germania,64.0,11.0,652643.7049083931
71.0,154163.84619438415,2008.0,62.0,Financiar,Germania,725.0,2.0,1222279.1000368895
130.0,440784.2857761203,2018.0,62.0,Retail,Romania,574.0,15.0,1379088.2143320902
93.0,466908.7090802832,1998.0,89.0,Agricultura,Franta,396.0,10.188308329022245,774232.5287217472
94.0,238832.32226306465,1987.0,51.0,Retail,Germania,221.0,9.0,938979.1507009744
126.0,72780.11252108336,2013.0,8.0,IT,Germania,918.0,5.0,1869819.118147137
111.0,67726.32516176873,1977.0,31.0,IT,Romania,376.0,7.0,914794.7438713264
109.0,308277.4397310547,2023.0,65.0,Educatie,Romania,761.0,2.0,779074.8478789746
143.0,226802.79900193057,2000.0,24.0,Retail,Spania,534.0,3.0,1105369.847341274
87.0,62893.59240994453,2003.0,28.0,Financiar,Italia,538.0,2.0,913297.0020797568
118.0,312463.57654065057,1976.0,82.0,Retail,Germania,511.0,19.0,1400669.4042941462
101.0,55086.14146506012,2005.0,58.0,Retail,Italia,427.0,4.0,817982.0218548431
105.0,404317.38116717286,1987.0,51.0,IT,Romania,637.0,7.0,1320988.0358753796
130.0,270572.452888099,2007.0,32.0,Educatie,Romania,213.0,7.0,553902.6465974328
110.0,68116.10135415444,1978.0,73.0,Educatie,Spania,421.0,17.0,632172.4701703065
110.0,314758.499442419,1996.1912908242614,29.0,Retail,Franta,622.0,19.0,1348431.629565087
121.0,228957.9864948746,2015.0,73.0,Retail,Romania,473.0,16.0,887974.7918969247
92.0,488210.1860107173,1977.0,7.0,Agricultura,Germania,806.0,3.0,1090997.704166002
83.0,294889.398126666,2020.0,86.0,IT,Spania,526.0,15.0,1121083.7534544994
79.0,173857.63146665372,2004.0,50.0,Financiar,Franta,431.0,14.0,970784.6985893224
60.0,369247.4890852887,1987.0,44.0,Financiar,Spania,204.0,15.0,743061.9546959816
141.0,172171.4011442201,1974.0,61.0,Educatie,Romania,306.0,14.0,654377.130514899
77.0,456909.4811334043,1983.0,62.0,IT,Franta,805.0,7.0,1776361.7441050692
95.0,218624.8867283194,1997.0,14.0,Educatie,Italia,723.0,3.0,849757.4388332925
94.0,297440.8532492924,1999.0,75.0,Financiar,Franta,117.0,17.0,899452.5209956521
106.0,72757.896720903,1973.0,28.0,Retail,Germania,393.0,10.0,1029636.6332455584
116.0,241754.55707850383,2008.0,90.0,IT,Italia,326.0,15.0,1194979.1013706536
117.0,424563.5928474477,1989.0,81.0,IT,Italia,533.8480947476828,10.188308329022245,1739307.233562703
88.0,412541.9624135039,1994.0,35.0,Agricultura,Germania,440.0,17.0,826863.4989515621
96.0,150943.35148408683,1997.0,80.0,Retail,Italia,498.0,17.0,946759.2130685424
105.0,151735.5819547532,1981.0,36.0,Retail,Romania,308.0,14.0,723441.3491728519
95.0,417787.3904959565,1971.0,10.0,Educatie,Franta,356.0,18.0,870355.6234401346
132.0,468679.2890761965,2012.0,96.0,IT,Franta,896.0,5.0,2137862.306849292
109.0,92912.4145728516,1983.0,65.0,Educatie,Germania,144.0,8.0,624274.8211808965
114.0,252526.38774180136,1991.0,46.0,Retail,Romania,999.0,7.0,1210515.8326450808
113.0,201854.42553390304,2000.0,40.0,Agricultura,Italia,513.0,4.0,696410.1242562735
100.40596094552929,441809.8049558477,1992.0,33.0,IT,Franta,295.0,18.0,1537389.5598319515
103.0,87586.21160600844,2017.0,98.0,Retail,Franta,533.8480947476828,5.0,1180597.245052687
74.0,145006.67415111684,1989.0,14.0,Agricultura,Franta,684.0,16.0,716043.470558581
107.0,388610.7519139224,2007.0,32.0,Financiar,Germania,236.0,14.0,1124366.0853672645
86.0,73082.23204154702,1973.0,49.0,Retail,Spania,823.0,19.0,1025694.2731474212
89.0,271640.9213214301,1984.0,48.0,Financiar,Germania,533.8480947476828,14.0,1719573.2384025014
111.0,248948.165605874,1993.0,47.0,Educatie,Italia,834.0,10.188308329022245,988712.009427172
124.0,200480.5305449369,1994.0,18.0,Financiar,Italia,422.0,6.0,1123574.8138250508
100.0,227557.5418935157,1970.0,15.0,Retail,Germania,621.0,17.0,1337748.3351905532
106.0,288473.2641186048,1976.0,26.0,Financiar,Romania,455.0,19.0,985057.6216770932
134.0,122615.3112747724,2000.0,91.0,IT,Germania,457.0,12.0,1530496.076838511
104.0,307398.1452276168,1981.0,12.0,Retail,Franta,174.0,4.0,937090.553277541
152.0,412444.54818499385,2011.0,75.0,Agricultura,Franta,386.0,16.0,920631.1650561969
111.0,392072.4184055716,1974.0,75.0,Financiar,Germania,390.0,11.0,1430585.90074907
64.0,119254.95711219816,2013.0,81.0,IT,Germania,612.0,4.0,1204617.704967808
115.0,117162.26138366324,2019.0,88.0,Educatie,Italia,227.0,17.0,583287.6211471782
107.0,170678.465485211,2011.0,27.0,Educatie,Italia,700.0,8.0,840606.371362014
125.0,212483.62685346676,2007.0,23.0,Financiar,Spania,888.0,14.0,1368855.7932002288
113.0,233805.0116338172,1981.0,47.0,Educatie,Spania,219.0,2.0,605288.4807587395
97.0,355863.7475750054,2008.0,27.0,Agricultura,Franta,88.0,11.0,562569.1487390029
75.0,75506.19447462593,1987.0,73.0,Retail,Spania,118.0,11.0,489394.0883532531
95.0,270572.452888099,1971.0,63.0,IT,Spania,285.0,6.0,858497.2414439272
82.0,226359.75332475905,1979.0,87.0,Retail,Romania,609.0,14.0,940783.8396610935
88.0,363723.6614620912,1984.0,9.0,Educatie,Germania,430.0,10.0,896945.9067211173
111.0,137045.90433041716,1999.0,91.0,Retail,Italia,106.0,8.0,703473.0511179004
133.0,338677.0165653133,2013.0,30.0,Retail,Spania,326.0,7.0,660297.8872887379
107.0,166922.66207313476,1986.0,49.0,Educatie,Italia,899.0,8.0,973038.2375194927
76.0,448738.7489660824,1973.0,44.0,Educatie,Spania,148.0,8.0,580505.6807382108
108.0,453060.4749199774,1976.0,76.0,IT,Spania,965.0,2.0,1788649.8918089818
123.0,183779.2419265969,2010.0,42.0,Agricultura,Franta,576.0,16.0,811085.2058018305
87.0,153497.18928345822,2000.0,94.0,Agricultura,Romania,374.0,9.0,446998.8757133833
97.0,235086.78742980407,2020.0,90.0,Financiar,Germania,510.0,13.0,1240408.9765611216
100.0,270572.452888099,2008.0,87.0,IT,Germania,228.0,12.0,1096451.1739976204
84.0,352572.72948126664,2003.0,50.11865284974093,Financiar,Franta,893.0,17.0,1544298.9564116704
112.0,421729.1080467285,1975.0,85.0,IT,Franta,623.0,2.0,1775210.8803455604
97.0,352891.45891004766,2019.0,78.0,Agricultura,Germania,168.0,13.0,638899.2169896266
108.0,420957.7012622072,2007.0,11.0,IT,Germania,518.0,1.0,1706205.5863253174
82.0,228646.47299336336,2014.0,11.0,IT,Romania,598.0,19.0,1033984.8547450224
91.0,120342.6368189874,2020.0,11.0,IT,Spania,695.0,11.0,1149507.6753756646
114.0,382077.92632891645,2003.0,2.0,Retail,Romania,504.0,5.0,974446.7557973498
92.0,212213.52731369925,2013.0,55.0,Retail,Germania,75.0,1.0,726779.3629435073
134.0,352071.8713531096,1984.0,97.0,Agricultura,Spania,539.0,13.0,793351.6233953683
92.0,171789.77389179455,1983.0,44.0,IT,Germania,57.0,10.188308329022245,924829.2625863842
104.0,86553.3356630027,1975.0,54.0,Agricultura,Romania,565.0,6.0,555021.3342652011
118.0,496661.8079694935,2019.0,96.0,Retail,Romania,582.0,17.0,1099597.084781696
71.0,120290.67856876968,2006.0,26.0,IT,Romania,976.0,12.0,1188218.0089265774
64.0,494789.44728356646,2019.0,85.0,Financiar,Spania,198.0,1.0,779914.4548077501
69.0,489775.9696549013,2001.0,55.0,Retail,Italia,537.0,3.0,1076238.698151529
125.0,407218.1467586178,1972.0,57.0,Retail,Italia,74.0,14.0,982957.0656662048
88.0,346740.3329368989,1996.1912908242614,34.0,Retail,Germania,704.0,8.0,1428621.8796669948
151.0,310013.17261298816,1991.0,56.0,IT,Spania,806.0,11.0,1742410.8674057156
88.0,270572.452888099,1991.0,8.0,Educatie,Franta,980.0,14.0,1195591.231820715
103.0,180247.7847287696,1979.0,76.0,Financiar,Italia,994.0,8.0,1482193.2720884404
130.0,260456.54561819468,2020.0,29.0,Financiar,Spania,604.0,3.0,1187226.4301170094
140.0,328725.4862149259,1972.0,88.0,Agricultura,Spania,474.0,7.0,775599.2139345675
141.0,270572.452888099,1981.0,37.0,Retail,Italia,533.8480947476828,19.0,1394132.1427271438
124.0,242368.9043406206,1998.0,15.0,Retail,Spania,234.0,4.0,846363.4768648096
100.40596094552929,198628.100375938,2017.0,69.0,Educatie,Spania,603.0,16.0,776965.9096860894
111.0,303904.3175080412,1986.0,17.0,IT,Italia,480.0,13.0,1398513.885757237
115.0,432758.5376068022,1976.0,75.0,IT,Romania,653.0,19.0,1433818.9032051018
88.0,140687.7701028408,1982.0,96.0,Retail,Germania,366.0,5.0,712333.2951647898
